Vietnamese	Occurrences
thẻ tín dụng	119
thẻ vàng	320
thẻ đỏ	49
thẻcòn	1
thẻdirector	4
thẻkích	1
thẻmột	1
thẻphiếu	1
thẻsố	1
thẻsổ	1
thẻtài	2
thế	4771
thế chiến	20
thế chiến thắng	1
thế chân	7
thế chấp	573
thế chứ	1
thế cuộc	1
thế công	1
thế cố gắng	1
thế cục trưởng	1
thế diệu	2
thế gia	5
thế gian	4
thế gian khó	1
thế giao	1
thế giới	22694
thế giới hình	1
thế giới hình mẫu	1
thế giới hóa	1
thế giới luật	6
thế giới quan	9
thế giới sắc	1
thế giới tuyến	2
thế giới tính	22
thế hiệu quả	1
thế hiệu suất	1
thế huy	1
thế huynh	15
thế hóa chiến thuật	1
thế hệ	2774
thế kỉ	24
thế kỷ	981
thế kỷ nguyên	2
thế là	12
thế lực	240
thế mà	4
thế mạnh	156
thế nghiệp vụ	2
thế nghị định	1
thế nhân	2
thế nhân dân	2
thế nào	4059
thế nào đâu	4
thế này	32
thế năng	1
thế năng suất	1
thế nữa	1
thế phiệt	2
thế phát biểu	1
thế phát triển	2
thế rồi	3
thế sự	14
thế thái	3
thế thái nguyên	1
thế thủ	2
thế thủ tướng	2
thế trận	268
thế tình hình	1
thế tôn	2
thế và	3
thế vận hành	1
thế vận hội	278
thế vị	8
thế vị trí	5
thế đại dịch	1
thếchia	2
thếgiới	1
thếp	6
thếp vàng	2
thết	4
thếu	1
thề	41
thềm	273
thềm lục địa	172
thềm lục địa chỉ đạo	2
thềm lục địa các	1
thều thào	1
thể	506
thể chất	635
thể chế	3095
thể chế hoá	50
thể chế khoa học	3
thể chế pháp lý	5
thể chế phục vụ	3
thể chế tạo	31
thể diện	4
thể dịch	1
thể dục	1692
thể hiện	5818
thể hiện hành vi	2
thể hiện hình mẫu	2
thể hiện hình tượng	1
thể hiện thực hoá	4
thể hiện trạng	1
thể hiện tình	35
thể hiện tại	17
thể hiện vật	2
thể hiện đại biểu	1
thể hiện đại hóa	1
thể hoá	1
thể hình	106
thể hình thành	2
thể hệ	3
thể kết thúc	9
thể loại	133
thể lượng	3
thể lệ	98
thể lực	475
thể nghiệm	9
thể nhân	12
thể nào	1
thể nữ	1
thể thao	10922
thể thao trường	5
thể thống kê	1
thể thống nhất	1
thể thức	241
thể thức hóa	1
thể trạng	158
thể tích	102
thể tích cực	3
thể tích hợp	1
thể tích số	1
thể xác	14
thểchế	1
thểg	1
thểlần	5
thểngười	2
thểnăm	3
thểphi	1
thểphá	4
thểtoàn	1
thểtán	2
thểubnd	2
thểxã	2
thệ	9
thỉ	3
thỉnh	25
thỉnh cầu	1
thỉnh giảng	91
thỉnh thoảng	34
thỉnh thị	3
thị	7269
thị châu	2
thị chí	1
thị chính	26
thị chính phạm tội	1
thị cầu	1
thị diệu	12
thị dung	36
thị dân	1
thị dạ	1
thị dục	1
thị giá	10
thị giác	65
thị giác độ	1
thị giảng	1
thị hiếu	117
thị hiếu khách	1
thị hiền	21
thị hiền chối	1
thị hiền hòa bình	1
thị hiền ủy viên	2
thị hoa	101
thị hoa lan	3
thị hoa mai	4
thị hoa đào	2
thị hoà	4
thị hoàng	8
thị hòa	17
thị hòa an	10
thị hòa cùng	1
thị hòa nhấn mạnh	1
thị hòa phó	1
thị hòa trái	2
thị hòa tổ	1
thị hương	8
thị hải	9
thị hải chuyền	7
thị hải đoạn	1
thị hậu	9
thị hồng	31
thị hợp	7
thị khánh	2
thị kỳ	2
thị lai	2
thị lam	3
thị lang	1
thị luận	3
thị ly	16
thị lành	1
thị lý	30
thị lý phạm	1
thị lượng	1
thị lộc	1
thị lợi	2
thị lực	90
thị lực lượng	3
thị mai	277
thị mai lý	1
thị minh	19
thị minh phúc	1
thị minh sinh	2
thị nga	13
thị nguyện	4
thị nguyệt	1
thị ngân	34
thị ninh	4
thị niệm	2
thị nại	1
thị nữ	2
thị phi	16
thị phương	2
thị phượng	38
thị phạm	1
thị phần	582
thị phần lớn	26
thị quốc	1
thị sinh	2
thị sát	183
thị thanh	1
thị thanh phúc	2
thị thao	2
thị thuận	1
thị thuỷ	1
thị thành	9
thị thành phố	64
thị thành ủy	13
thị thái	4
thị thần kinh	1
thị thủy	1
thị thủy lâm	6
thị thức	3
thị thực	881
thị thực hiện hành	1
thị thực quản	1
thị thực tại	40
thị thực tập thể	1
thị thực đơn	1
thị thực đơn phương	30
thị thực định cư	2
thị tranh	3
thị triều	2
thị trúc	9
thị trường	23865
thị trường an toàn	2
thị trường bay	8
thị trường chứng khoán	892
thị trường giang	5
thị trường hoá	3
thị trường hà	4
thị trường hóa	5
thị trường hóa giá	2
thị trường hợp lý	2
thị trường hợp tác	2
thị trường kỳ hạn	1
thị trường kỳ vọng	1
thị trường long	4
thị trường lâm sản	1
thị trường lâm sản dịch vụ	1
thị trường minh	2
thị trường phái sinh	4
thị trường quy hoạch	1
thị trường quy tắc	3
thị trường sinh	1
thị trường sở	2
thị trường sở tại	3
thị trường thương mại	7
thị trường thương mại hóa	1
thị trường thương mại điện tử	27
thị trường tây	21
thị trưởng	101
thị trấn	4198
thị trấn ninh	1
thị trấn ninh giang	2
thị trấn phong	16
thị trấn thủ thừa	3
thị trấn thủ tướng	6
thị trấn tĩnh túc	3
thị trấncơ	2
thị trấnphòng	1
thị trừ	1
thị tệ	1
thị tố	9
thị tứ	13
thị uy	1
thị uỷ	3
thị vùng	2
thị vải	131
thị xã	4392
thị xã hội	1
thị yến	38
thị điển	1
thị đạo	3
thị định	1
thị đồng	2
thị ủy	244
thịbiển	1
thịchiến	1
thịchăm	2
thịctttg	1
thịcông trình	1
thịcửa	2
thịdịch	2
thịh	4
thịhuyện	1
thịkhu	1
thịkhí	1
thịnh	699
thịnh huy	1
thịnh hành	12
thịnh hưng	2
thịnh lang	3
thịnh liệt	32
thịnh long	7
thịnh lộc	3
thịnh quang	9
thịnh suy	1
thịnh thành	1
thịnh trị	3
thịnh tình	4
thịnh vượng	1251
thịnh đán	7
thịnh đức	1
thịnhhùng	1
thịnhphát	1
thịnông	12
thịt	2020
thịt băm	1
thịt kho	4
thịt mông	3
thịt nướng	7
thịt nạc	5
thịt thà	1
thịt vai	4
thịthiết	2
thịthương	2
thịtngày	1
thịtnăm	2
thịu	1
thịvăn	1
thọ	2935
thọ an	3
thọ an giang	1
thọ bình	4
thọ bình dương	1
thọ bình phước	3
thọ bình thuận	2
thọ bình định	1
thọ diên	2
thọ dân	9
thọ hải dương	7
thọ hải phòng	4
thọ lộc	1
thọ minh	1
thọ nguyên	9
thọ nguyên nhân	1
thọ nguyên quán	1
thọ nguyên ủy	1
thọ phú	7
thọ quang	8
thọ sơn la	41
thọ sơn tây	1
thọ thanh hoá	2
thọ thanh hóa	14
thọ thanh trì	2
thọ thành	4
thọ thành công ty	3
thọ thành phố	6
thọ thành ủy	3
thọ trường	5
thọ vinh	1
thọ văn bản	1
thọ xuân	45
thọ xương	7
thọa	1
thọc	1
thọc sâu	1
thọhà	2
thọlinh	1
thọphát	1
thọtuyên	4
thỏ	67
thỏ dõi	1
thỏa	194
thỏa hiệp	8
thỏa lòng	2
thỏa mãn	268
thỏa mãn kỳ vọng	1
thỏa nguyện	2
thỏa thuận	5725
thỏa thuận châu âu	3
thỏa thuận giao	10
thỏa thuận giao dịch	3
thỏa thuận giao kết	10
thỏa thuận hải quan	1
thỏa thuận thành	2
thỏa thuận thành lập	1
thỏa thích	4
thỏa đáng	261
thỏi	44
thốc	5
thốchénly	1
thối	15
thối rễ	1
thối rữa	10
thốn	2
thống	191
thống kê	5685
thống kênh	4
thống lĩnh	75
thống nhất	11593
thống nhất cử	2
thống nhất luật	4
thống nhất nguyên	1
thống nhất quyết liệt	5
thống nhất quyết tâm	1
thống nhất thể chế	1
thống nhất thể thức	1
thống nhất trí	1
thống nhất định	1
thống nhất định hướng	20
thống phong	1
thống soái	1
thống trị	55
thống tướng	4
thống đốc	2070
thốngbình	2
thốngchuỗi	2
thốngcông	1
thốngnghị	2
thốngthiết	1
thốngtrong	1
thốngtập	1
thốngvietcombank	1
thốngảnh	1
thốt	10
thốt nốt	46
thồ	6
thồng	3
thổ	287
thổ bình	6
thổ canh	2
thổ chu	16
thổ châu	14
thổ công	2
thổ cư	54
thổ cẩm	70
thổ cẩm mỹ	1
thổ cẩm định hướng	1
thổ dân	8
thổ huyết	2
thổ lộ	5
thổ ngữ	1
thổ nhưỡng	58
thổ phục linh	1
thổ quan	14
thổ quan phương	4
thổ sản	1
thổ tang	22
thổ địa	1
thổi	167
thổi ngạt	3
thổi phồng	34
thổkhu vực	1
thổkimthủymộc	1
thổn	1
thổn thức	1
thổng	1
thổng thể	1
thổvietjet	1
thổvới	1
thổảnh	1
thỗ	1
thộc	5
thộng	1
thớ	2
thới	40
thới an	7
thới an giang	2
thới bình	15
thới hoà	2
thới hòa thị xã	3
thới lai	29
thới long	1
thới sơn	8
thới sơn thành phố	2
thới tam thôn	8
thới thuận	1
thới thạnh	1
thới đông	33
thớian	1
thớt	2
thờ	237
thờ cúng	264
thờ phụng	4
thờ tự	94
thờ tự tín ngưỡng	1
thờ vọng	1
thờ ơ	56
thời	845
thời buổi	5
thời bình	99
thời chiến	35
thời cuộc	12
thời cơ	529
thời cơ chế thị trường	1
thời cơ hội	3
thời cơ khí thế	1
thời cơ mà	1
thời cơ quan	1
thời cơ vận hội	4
thời cơ yếu tố	1
thời gian	51883
thời gian biểu	3
thời gian hàng	2
thời giá	4
thời giờ	327
thời hiệu	223
thời hiệu quả	49
thời hạn	11539
thời hạn chế tài	2
thời hạn định giá	1
thời hạn định kỳ	2
thời khoá	2
thời khoá biểu	8
thời khóa biểu	48
thời khắc	216
thời kì	11
thời kỳ	3497
thời kỳ bộ	3
thời kỳ công	1
thời kỳ công nghiệp	53
thời kỳ cục	1
thời kỳ dư	2
thời kỳ hạn chế	1
thời kỳ mục tiêu	1
thời kỳ thực dân	2
thời lý	1
thời lượng	381
thời pháp	1
thời sự	194
thời thiết	2
thời thượng	14
thời thế	3
thời thế chiến	1
thời tiết	1597
thời tiết giảm	1
thời trang	321
thời trân	1
thời vận động	1
thời vụ	233
thời xưa	7
thời điểm	13960
thời điểm báo	1
thời điểm nóng	1
thời điểm số	10
thời điểm ảnh	1
thời đại	726
thời đại cuộc	4
thời đại công nghiệp	12
thời đại dịch	6
thời đại hoàng kim	1
thời đại hùng	6
thời đại khoa học	5
thời đại lý	3
thời đại phong kiến	3
thời đại số	44
thời đại số hoá	3
thời đại sứ mệnh	1
thời đại sự	1
thời đại tác động	1
thời đại ý nghĩa	10
thời đại để	5
thờikhoanh	1
thờithực	1
thờitạm	1
thờivietnam	1
thờivà	1
thờiảnh	3
thờỉ	1
thở	3055
thở dài	5
thở dốc	3
thở phào	24
thởcần	1
thởi	2
thởphút	2
thởtại	1
thợ	442
thợ chạm khắc	1
thợ cạo	1
thợ cả	1
thợ hàn	5
thợ hồ	244
thợ may	12
thợ máy	13
thợ mỏ	37
thợ mộc	42
thợ nhuộm	1
thợ nề	31
thợ săn	5
thợ sơn	46
thợ thuyền	2
thợ thêu	2
thợ thủ công	4
thợ thủ công sản xuất	1
thợ tiện	1
thợ điện	20
thợi	2
thụ	303
thụ cảm ứng	1
thụ giới	2
thụ hưởng	936
thụ hưởng thụ	1
thụ lý	86
thụ phấn	15
thụ sa	2
thụ thai	15
thụ thai sinh sản	1
thụ thể	17
thụ tinh	138
thụ tinh nhân tạo	18
thụ án	6
thụ động	139
thục	54
thục địa	3
thụng	1
thụnăm	1
thụt	6
thụt lùi	15
thụy	1268
thụy hương	4
thụy hải	5
thụy lâm	12
thụy phúc	1
thụy phương	1
thụy sĩ	417
thụy điển	36
thụđể	1
thủ	557
thủ công	576
thủ công bằng	7
thủ công cán bộ	1
thủ công dân tộc	2
thủ công lập	1
thủ công nghiệp	12
thủ công nông sản	1
thủ công năng suất	1
thủ công sản xuất	1
thủ công thổ cẩm	2
thủ công thủ công	1
thủ công truyền thống	57
thủ công trình độ	1
thủ công việc	1
thủ công điện tử hóa	1
thủ cấp	1
thủ dầu một	8
thủ hiến	52
thủ kho	65
thủ khoa	72
thủ khoa trường	1
thủ khoa đại học	1
thủ lĩnh	31
thủ lễ	2
thủ môn	537
thủ pháp	2
thủ phạm	81
thủ phủ	82
thủ quân	3
thủ quỹ	83
thủ thiêm	101
thủ thuật	119
thủ thành	17
thủ thỉ	1
thủ thừa	36
thủ tiêu	8
thủ trưởng	2505
thủ tướng	73562
thủ tướng phủ	1
thủ tướng quốc vụ	2
thủ tướng quốc vụ viện	7
thủ tục	19770
thủ tục hoá	1
thủ tục tác nghiệp	2
thủ đoạn	619
thủ đô	3369
thủ đô la	3
thủ đô thành	1
thủ đức	1080
thủ đức tính	1
thủa	9
thủng	88
thủng lưới	204
thủtướng	2
thủy	2409
thủy an	1
thủy australia	2
thủy biểu	1
thủy bầu	1
thủy cam	1
thủy canh	1
thủy chiến	6
thủy chung	25
thủy chuẩn	5
thủy châm	2
thủy châu	1
thủy chí	1
thủy clb	1
thủy cung	6
thủy cục	1
thủy giữ	2
thủy hành khúc	1
thủy hòa bình	3
thủy hưng	1
thủy hương	1
thủy hạ tầng	2
thủy hải sản	321
thủy hải sản phụ	2
thủy hải sản sinh hoạt	1
thủy hỏa	1
thủy khí	1
thủy khẩu	2
thủy kỹ thuật	2
thủy logistics	1
thủy long	1
thủy lâm	2
thủy lôi	20
thủy lợi	1631
thủy lợi quyền	1
thủy lực	72
thủy lựcthủy	1
thủy nghiệp	1
thủy nguyên	102
thủy nguyên bị	1
thủy nguyên phát hiện	1
thủy ngân	90
thủy ngư	1
thủy ninh	4
thủy nông	10
thủy năng	1
thủy phi cơ	77
thủy phân	8
thủy phòng	1
thủy phó	3
thủy phù	2
thủy phương	3
thủy phạm	2
thủy phần	1
thủy quân	6
thủy sinh	65
thủy suất	1
thủy sản	5597
thủy sản dịch vụ	2
thủy sản khoa học	1
thủy sản lượng	2
thủy sản phụ gia	1
thủy sản phụ thuộc	1
thủy sản vật liệu	1
thủy sản vật nuôi	1
thủy sản vật tư	6
thủy sọn	1
thủy thanh	1
thủy thái	1
thủy thông	1
thủy thủ	149
thủy thủ trưởng	1
thủy tinh	161
thủy tinh thông minh	2
thủy tinh thông thường	1
thủy tinh thể	61
thủy tinh thể nhân tạo	9
thủy tiên	67
thủy triều	74
thủy trình	1
thủy trưởng	4
thủy trưởng phòng	2
thủy trừ	1
thủy tĩnh	1
thủy tạ	1
thủy vi	1
thủy vân	3
thủy văn	1005
thủy văn cảnh quan	1
thủy văn giai đoạn	1
thủy văn hải văn	3
thủy văn học	2
thủy văn lý	1
thủy văn phòng chống	2
thủy văn sơn tây	4
thủy văn tài	1
thủy vụ	1
thủy vực	7
thủy x	1
thủy xuân	1
thủy âm	7
thủy điểm	1
thủy điện	2034
thủy điện cơ sở	1
thủy điện tích	23
thủy đoàn	4
thủy đạc	4
thủy đẩy mạnh	1
thủy đậu	18
thủy động	1
thủy ảnh	1
thủy ủy viên	1
thủybộ	1
thủyhải	2
thủylục	1
thủysibc	1
thủythềm	1
thủyviệc	1
thủông	2
thủđội	1
thứ	35088
thứ bảy	282
thứ bậc	24
thứ cấp	3
thứ hạng	387
thứ năm	1
thứ nữ	2
thứ phi	2
thứ phát	307
thứ phát hiện	1
thứ phát động	1
thứ phòng	4
thứ phòng chống	1
thứ sinh	5
thứ sáu	102
thứ thiệt	1
thứ trưởng	12041
thứ trưởng đoàn	3
thứ tử vong	7
thứ tự	753
thứ vị	1
thứ yếu	14
thứa	12
thức	214
thức dậy	2
thức giả	1
thức giấc	8
thức hoá	1
thức hóa	3
thức thoại	1
thức thời	2
thức tỉnh	18
thức uống	103
thức ăn	1425
thức ăn làm	3
thức ăn mặn	3
thức ăn nhằm	3
thức ăn nóng	3
thức ăn thô	10
thức ăn thừa	6
thức ăn tinh	10
thức ăn tiêu chảy	1
thức ăn tươi	1
thức ăn vặt	2
thứccung	1
thứccách	1
thứccông	1
thứccổ	1
thứcgiải	1
thứchướng	1
thứchợp	1
thứckỹ	1
thứcđịnh	1
thừ	2
thừa	2408
thừa cơ quan	2
thừa hành	36
thừa hành tại	1
thừa hưởng	43
thừa kế	605
thừa lệnh	12
thừa mứa	1
thừa nhận	576
thừa nhận việc	1
thừa phát	157
thừa số	1
thừa sức	4
thừa thiên	2421
thừa thắng	4
thừa tuyên	1
thừa ủy quyền	2
thừathiên	2
thừathiênhuế	1
thừathiếu	3
thừng	13
thử	1423
thử hóa đơn	1
thử lửa	10
thử nghiệm	6078
thử nghiệm hình thành	1
thử nghiệm pháp lý	1
thử nghiệm thu	14
thử nghiệm thực	3
thử nghiệm đúng	1
thử thách	728
thửa	1087
thửlần	4
thự	3
thực	1004
thực ban	1
thực binh	16
thực bào	1
thực bì	22
thực chi	71
thực chi chi	3
thực chất	1781
thực chứng	19
thực cảnh	3
thực danh	2
thực diễn	1
thực dân	164
thực dưỡng	24
thực dạy	2
thực dụng	19
thực góp	2
thực hiệc	1
thực hiện	142051
thực hiện bộ	95
thực hiện hành	4
thực hiện hành chính điện tử	2
thực hiện hành trình	1
thực hiện hành vi	56
thực hiện nay	2
thực hiện sinh	11
thực hiện thực	6
thực hiện trường	1
thực hiện trạng thái	5
thực hiện tại	4
thực hiện đại hội	1
thực hiện ảnh	4
thực hiệu	2
thực hành	2477
thực hành giả	1
thực hành kinh doanh	6
thực hành kinh nghiệm	1
thực hành nghề	21
thực hành nghề nghiệp	23
thực hành trang thiết bị	2
thực hành trình độ	26
thực hành văn hóa	14
thực hànhthực	1
thực hình	5
thực hư	5
thực học	46
thực khách	24
thực là	3
thực lòng	2
thực lĩnh	6
thực lợi	1
thực lục	3
thực lực	75
thực nghiêm	1
thực nghiệm	241
thực nghiệp	13
thực phẩm	10556
thực phẩm biến đổi gen	4
thực phẩm chuyển	3
thực phẩm chất	45
thực phẩm chất đốt	2
thực phẩm cấp	12
thực phẩm giá	4
thực phẩm giá cả	1
